Simulation Parameters
Resistance,1000
Capacitance, 1e-007

Input Voltage 1
Type, square
Amplitude, 1
Frequency, 10
Phase Angle, 0
DC Offset, 0


Simulation Results
t,V_in,V_out
0.051,-1,9.26328e+065
0.0516,-1,5.55797e+066
0.0522,-1,3.33478e+067
0.0528,-1,2.00087e+068
0.0534,-1,1.20052e+069
0.054,-1,7.20313e+069
0.0546,-1,4.32188e+070
0.0552,-1,2.59313e+071
0.0558,-1,1.55588e+072
0.0564,-1,9.33526e+072
0.057,-1,5.60115e+073
0.0576,-1,3.36069e+074
0.0582,-1,2.01642e+075
0.0588,-1,1.20985e+076
0.0594,-1,7.2591e+076
0.06,-1,4.35546e+077
0.0606,-1,2.61327e+078
0.0612,-1,1.56796e+079
0.0618,-1,9.40779e+079
0.0624,-1,5.64467e+080
0.063,-1,3.3868e+081
0.0636,-1,2.03208e+082
0.0642,-1,1.21925e+083
0.0648,-1,7.3155e+083
0.0654,-1,4.3893e+084
0.066,-1,2.63358e+085
0.0666,-1,1.58015e+086
0.0672,-1,9.48088e+086
0.0678,-1,5.68853e+087
0.0684,-1,3.41312e+088
0.069,-1,2.04787e+089
0.0696,-1,1.22872e+090
0.0702,-1,7.37233e+090
0.0708,-1,4.4234e+091
0.0714,-1,2.65404e+092
0.072,-1,1.59242e+093
0.0726,-1,9.55455e+093
0.0732,-1,5.73273e+094
0.0738,-1,3.43964e+095
0.0744,-1,2.06378e+096
0.075,-1,1.23827e+097
0.0756,-1,7.42961e+097
0.0762,-1,4.45777e+098
0.0768,-1,2.67466e+099
0.0774,-1,1.6048e+100
0.078,-1,9.62878e+100
0.0786,-1,5.77727e+101
0.0792,-1,3.46636e+102
0.0798,-1,2.07982e+103
0.0804,-1,1.24789e+104
0.081,-1,7.48734e+104
0.0816,-1,4.4924e+105
0.0822,-1,2.69544e+106
0.0828,-1,1.61727e+107
0.0834,-1,9.70359e+107
0.084,-1,5.82216e+108
0.0846,-1,3.49329e+109
0.0852,-1,2.09598e+110
0.0858,-1,1.25759e+111
0.0864,-1,7.54551e+111
0.087,-1,4.52731e+112
0.0876,-1,2.71638e+113
0.0882,-1,1.62983e+114
0.0888,-1,9.77899e+114
0.0894,-1,5.86739e+115
0.09,-1,3.52043e+116
0.0906,-1,2.11226e+117
0.0912,-1,1.26736e+118
0.0918,-1,7.60414e+118
0.0924,-1,4.56248e+119
0.093,-1,2.73749e+120
0.0936,-1,1.64249e+121
0.0942,-1,9.85496e+121
0.0948,-1,5.91298e+122
0.0954,-1,3.54779e+123
0.096,-1,2.12867e+124
0.0966,-1,1.2772e+125
0.0972,-1,7.66322e+125
0.0978,-1,4.59793e+126
0.0984,-1,2.75876e+127
0.099,-1,1.65526e+128
0.0996,-1,9.93153e+128
0.1002,1,5.95892e+129
0.1008,1,3.57535e+130
0.1014,1,2.14521e+131
0.102,1,1.28713e+132
0.1026,1,7.72276e+132
0.1032,1,4.63366e+133
0.1038,1,2.78019e+134
0.1044,1,1.66812e+135
0.105,1,1.00087e+136
0.1056,1,6.00522e+136
0.1062,1,3.60313e+137
0.1068,1,2.16188e+138
0.1074,1,1.29713e+139
0.108,1,7.78276e+139
0.1086,1,4.66966e+140
0.1092,1,2.80179e+141
0.1098,1,1.68108e+142
0.1104,1,1.00865e+143
0.111,1,6.05188e+143
0.1116,1,3.63113e+144
0.1122,1,2.17868e+145
0.1128,1,1.30721e+146
0.1134,1,7.84323e+146
0.114,1,4.70594e+147
0.1146,1,2.82356e+148
0.1152,1,1.69414e+149
0.1158,1,1.01648e+150
0.1164,1,6.0989e+150
0.117,1,3.65934e+151
0.1176,1,2.1956e+152
0.1182,1,1.31736e+153
0.1188,1,7.90417e+153
0.1194,1,4.7425e+154
0.12,1,2.8455e+155
0.1206,1,1.7073e+156
0.1212,1,1.02438e+157
0.1218,1,6.14628e+157
0.1224,1,3.68777e+158
0.123,1,2.21266e+159
0.1236,1,1.3276e+160
0.1242,1,7.96558e+160
0.1248,1,4.77935e+161
0.1254,1,2.86761e+162
0.126,1,1.72057e+163
0.1266,1,1.03234e+164
0.1272,1,6.19404e+164
0.1278,1,3.71642e+165
0.1284,1,2.22985e+166
0.129,1,1.33791e+167
0.1296,1,8.02747e+167
0.1302,1,4.81648e+168
0.1308,1,2.88989e+169
0.1314,1,1.73393e+170
0.132,1,1.04036e+171
0.1326,1,6.24216e+171
0.1332,1,3.7453e+172
0.1338,1,2.24718e+173
0.1344,1,1.34831e+174
0.135,1,8.08984e+174
0.1356,1,4.85391e+175
0.1362,1,2.91234e+176
0.1368,1,1.74741e+177
0.1374,1,1.04844e+178
0.138,1,6.29066e+178
0.1386,1,3.7744e+179
0.1392,1,2.26464e+180
0.1398,1,1.35878e+181
0.1404,1,8.1527e+181
0.141,1,4.89162e+182
0.1416,1,2.93497e+183
0.1422,1,1.76098e+184
0.1428,1,1.05659e+185
0.1434,1,6.33954e+185
0.144,1,3.80372e+186
0.1446,1,2.28223e+187
0.1452,1,1.36934e+188
0.1458,1,8.21604e+188
0.1464,1,4.92962e+189
0.147,1,2.95777e+190
0.1476,1,1.77466e+191
0.1482,1,1.0648e+192
0.1488,1,6.38879e+192
0.1494,1,3.83328e+193
0.15,-1,2.29997e+194
0.1506,-1,1.37998e+195
0.1512,-1,8.27988e+195
0.1518,-1,4.96793e+196
0.1524,-1,2.98076e+197
0.153,-1,1.78845e+198
0.1536,-1,1.07307e+199
0.1542,-1,6.43843e+199
0.1548,-1,3.86306e+200
0.1554,-1,2.31784e+201
0.156,-1,1.3907e+202
0.1566,-1,8.34421e+202
0.1572,-1,5.00652e+203
0.1578,-1,3.00391e+204
0.1584,-1,1.80235e+205
0.159,-1,1.08141e+206
0.1596,-1,6.48846e+206
0.1602,-1,3.89307e+207
0.1608,-1,2.33584e+208
0.1614,-1,1.40151e+209
0.162,-1,8.40904e+209
0.1626,-1,5.04542e+210
0.1632,-1,3.02725e+211
0.1638,-1,1.81635e+212
0.1644,-1,1.08981e+213
0.165,-1,6.53887e+213
0.1656,-1,3.92332e+214
0.1662,-1,2.35399e+215
0.1668,-1,1.4124e+216
0.1674,-1,8.47437e+216
0.168,-1,5.08462e+217
0.1686,-1,3.05077e+218
0.1692,-1,1.83046e+219
0.1698,-1,1.09828e+220
0.1704,-1,6.58967e+220
0.171,-1,3.9538e+221
0.1716,-1,2.37228e+222
0.1722,-1,1.42337e+223
0.1728,-1,8.54022e+223
0.1734,-1,5.12413e+224
0.174,-1,3.07448e+225
0.1746,-1,1.84469e+226
0.1752,-1,1.10681e+227
0.1758,-1,6.64087e+227
0.1764,-1,3.98452e+228
0.177,-1,2.39071e+229
0.1776,-1,1.43443e+230
0.1782,-1,8.60657e+230
0.1788,-1,5.16394e+231
0.1794,-1,3.09837e+232
0.18,-1,1.85902e+233
0.1806,-1,1.11541e+234
0.1812,-1,6.69247e+234
0.1818,-1,4.01548e+235
0.1824,-1,2.40929e+236
0.183,-1,1.44557e+237
0.1836,-1,8.67344e+237
0.1842,-1,5.20406e+238
0.1848,-1,3.12244e+239
0.1854,-1,1.87346e+240
0.186,-1,1.12408e+241
0.1866,-1,6.74447e+241
0.1872,-1,4.04668e+242
0.1878,-1,2.42801e+243
0.1884,-1,1.4568e+244
0.189,-1,8.74083e+244
0.1896,-1,5.2445e+245
0.1902,-1,3.1467e+246
0.1908,-1,1.88802e+247
0.1914,-1,1.13281e+248
0.192,-1,6.79687e+248
0.1926,-1,4.07812e+249
0.1932,-1,2.44687e+250
0.1938,-1,1.46812e+251
0.1944,-1,8.80874e+251
0.195,-1,5.28524e+252
0.1956,-1,3.17115e+253
0.1962,-1,1.90269e+254
0.1968,-1,1.14161e+255
0.1974,-1,6.84968e+255
0.198,-1,4.10981e+256
0.1986,-1,2.46588e+257
0.1992,-1,1.47953e+258
0.1998,-1,8.87718e+258
0.2004,1,5.32631e+259
0.201,1,3.19579e+260
0.2016,1,1.91747e+261
0.2022,1,1.15048e+262
0.2028,1,6.9029e+262
0.2034,1,4.14174e+263
0.204,1,2.48504e+264
0.2046,1,1.49103e+265
0.2052,1,8.94615e+265
0.2058,1,5.36769e+266
0.2064,1,3.22062e+267
0.207,1,1.93237e+268
0.2076,1,1.15942e+269
0.2082,1,6.95653e+269
0.2088,1,4.17392e+270
0.2094,1,2.50435e+271
0.21,1,1.50261e+272
0.2106,1,9.01566e+272
0.2112,1,5.4094e+273
0.2118,1,3.24564e+274
0.2124,1,1.94738e+275
0.213,1,1.16843e+276
0.2136,1,7.01058e+276
0.2142,1,4.20635e+277
0.2148,1,2.52381e+278
0.2154,1,1.51429e+279
0.216,1,9.08571e+279
0.2166,1,5.45143e+280
0.2172,1,3.27086e+281
0.2178,1,1.96251e+282
0.2184,1,1.17751e+283
0.219,1,7.06505e+283
0.2196,1,4.23903e+284
0.2202,1,2.54342e+285
0.2208,1,1.52605e+286
0.2214,1,9.1563e+286
0.222,1,5.49378e+287
0.2226,1,3.29627e+288
0.2232,1,1.97776e+289
0.2238,1,1.18666e+290
0.2244,1,7.11994e+290
0.225,1,4.27196e+291
0.2256,1,2.56318e+292
0.2262,1,1.53791e+293
0.2268,1,9.22744e+293
0.2274,1,5.53647e+294
0.228,1,3.32188e+295
0.2286,1,1.99313e+296
0.2292,1,1.19588e+297
0.2298,1,7.17526e+297
0.2304,1,4.30516e+298
0.231,1,2.58309e+299
0.2316,1,1.54986e+300
0.2322,1,9.29914e+300
0.2328,1,5.57948e+301
0.2334,1,3.34769e+302
0.234,1,2.00861e+303
0.2346,1,1.20517e+304
0.2352,1,7.23101e+304
0.2358,1,4.33861e+305
0.2364,1,2.60316e+306
0.237,1,1.5619e+307
0.2376,1,9.37139e+307
0.2382,1,inf
0.2388,1,inf
0.2394,1,inf
0.24,1,inf
0.2406,1,inf
0.2412,1,nan
0.2418,1,nan
0.2424,1,nan
0.243,1,nan
0.2436,1,nan
0.2442,1,nan
0.2448,1,nan
0.2454,1,nan
0.246,1,nan
0.2466,1,nan
0.2472,1,nan
0.2478,1,nan
0.2484,1,nan
0.249,1,nan
0.2496,1,nan
0.2502,-1,nan
0.2508,-1,nan
0.2514,-1,nan
0.252,-1,nan
0.2526,-1,nan
0.2532,-1,nan
0.2538,-1,nan
0.2544,-1,nan
0.255,-1,nan
0.2556,-1,nan
0.2562,-1,nan
0.2568,-1,nan
0.2574,-1,nan
0.258,-1,nan
0.2586,-1,nan
0.2592,-1,nan
0.2598,-1,nan
0.2604,-1,nan
0.261,-1,nan
0.2616,-1,nan
0.2622,-1,nan
0.2628,-1,nan
0.2634,-1,nan
0.264,-1,nan
0.2646,-1,nan
0.2652,-1,nan
0.2658,-1,nan
0.2664,-1,nan
0.267,-1,nan
0.2676,-1,nan
0.2682,-1,nan
0.2688,-1,nan
0.2694,-1,nan
0.27,-1,nan
0.2706,-1,nan
0.2712,-1,nan
0.2718,-1,nan
0.2724,-1,nan
0.273,-1,nan
0.2736,-1,nan
0.2742,-1,nan
0.2748,-1,nan
0.2754,-1,nan
0.276,-1,nan
0.2766,-1,nan
0.2772,-1,nan
0.2778,-1,nan
0.2784,-1,nan
0.279,-1,nan
0.2796,-1,nan
0.2802,-1,nan
0.2808,-1,nan
0.2814,-1,nan
0.282,-1,nan
0.2826,-1,nan
0.2832,-1,nan
0.2838,-1,nan
0.2844,-1,nan
0.285,-1,nan
0.2856,-1,nan
0.2862,-1,nan
0.2868,-1,nan
0.2874,-1,nan
0.288,-1,nan
0.2886,-1,nan
0.2892,-1,nan
0.2898,-1,nan
0.2904,-1,nan
0.291,-1,nan
0.2916,-1,nan
0.2922,-1,nan
0.2928,-1,nan
0.2934,-1,nan
0.294,-1,nan
0.2946,-1,nan
0.2952,-1,nan
0.2958,-1,nan
0.2964,-1,nan
0.297,-1,nan
0.2976,-1,nan
0.2982,-1,nan
0.2988,-1,nan
0.2994,-1,nan
0.3,-1,nan
