Simulation Parameters:
Resistance: 1000
Capacitance: 0.1

Input Voltage 1
Type: squareAmplitude: 10Frequency: 100Phase Angle: 0DC Offset: 0

Simulation Results:
0.012875,10,9.99948
0.0129375,10,9.99947
0.013,10,9.99947
0.0130625,10,9.99947
0.013125,10,9.99946
0.0131875,10,9.99946
0.01325,10,9.99945
0.0133125,10,9.99945
0.013375,10,9.99944
0.0134375,10,9.99944
0.0135,10,9.99944
0.0135625,10,9.99943
0.013625,10,9.99943
0.0136875,10,9.99942
0.01375,10,9.99942
0.0138125,10,9.99942
0.013875,10,9.99941
0.0139375,10,9.99941
0.014,10,9.9994
0.0140625,10,9.9994
0.014125,10,9.99939
0.0141875,10,9.99939
0.01425,10,9.99939
0.0143125,10,9.99938
0.014375,10,9.99938
0.0144375,10,9.99937
0.0145,10,9.99937
0.0145625,10,9.99937
0.014625,10,9.99936
0.0146875,10,9.99936
0.01475,10,9.99935
0.0148125,10,9.99935
0.014875,10,9.99934
0.0149375,10,9.99934
0.015,-10,-10.0007
0.0150625,-10,-10.0007
0.015125,-10,-10.0007
0.0151875,-10,-10.0007
0.01525,-10,-10.0007
0.0153125,-10,-10.0007
0.015375,-10,-10.0007
0.0154375,-10,-10.0007
0.0155,-10,-10.0007
0.0155625,-10,-10.0007
0.015625,-10,-10.0007
0.0156875,-10,-10.0007
0.01575,-10,-10.0007
0.0158125,-10,-10.0007
0.015875,-10,-10.0007
0.0159375,-10,-10.0007
0.016,-10,-10.0007
0.0160625,-10,-10.0007
0.016125,-10,-10.0007
0.0161875,-10,-10.0007
0.01625,-10,-10.0007
0.0163125,-10,-10.0007
0.016375,-10,-10.0007
0.0164375,-10,-10.0007
0.0165,-10,-10.0007
0.0165625,-10,-10.0007
0.016625,-10,-10.0007
0.0166875,-10,-10.0007
0.01675,-10,-10.0007
0.0168125,-10,-10.0007
0.016875,-10,-10.0007
0.0169375,-10,-10.0007
0.017,-10,-10.0007
0.0170625,-10,-10.0007
0.017125,-10,-10.0007
0.0171875,-10,-10.0007
0.01725,-10,-10.0007
0.0173125,-10,-10.0007
0.017375,-10,-10.0007
0.0174375,-10,-10.0007
0.0175,-10,-10.0007
0.0175625,-10,-10.0007
0.017625,-10,-10.0007
0.0176875,-10,-10.0007
0.01775,-10,-10.0007
0.0178125,-10,-10.0007
0.017875,-10,-10.0007
0.0179375,-10,-10.0007
0.018,-10,-10.0007
0.0180625,-10,-10.0007
0.018125,-10,-10.0007
0.0181875,-10,-10.0007
0.01825,-10,-10.0007
0.0183125,-10,-10.0007
0.018375,-10,-10.0007
0.0184375,-10,-10.0007
0.0185,-10,-10.0007
0.0185625,-10,-10.0007
0.018625,-10,-10.0007
0.0186875,-10,-10.0007
0.01875,-10,-10.0007
0.0188125,-10,-10.0007
0.018875,-10,-10.0007
0.0189375,-10,-10.0007
0.019,-10,-10.0007
0.0190625,-10,-10.0007
0.019125,-10,-10.0007
0.0191875,-10,-10.0007
0.01925,-10,-10.0007
0.0193125,-10,-10.0007
0.019375,-10,-10.0007
0.0194375,-10,-10.0007
0.0195,-10,-10.0007
0.0195625,-10,-10.0007
0.019625,-10,-10.0007
0.0196875,-10,-10.0007
0.01975,-10,-10.0007
0.0198125,-10,-10.0007
0.019875,-10,-10.0007
0.0199375,-10,-10.0007
0.02,10,9.99934
0.0200625,10,9.99933
0.020125,10,9.99933
0.0201875,10,9.99932
0.02025,10,9.99932
0.0203125,10,9.99932
0.020375,10,9.99931
0.0204375,10,9.99931
0.0205,10,9.9993
0.0205625,10,9.9993
0.020625,10,9.99929
0.0206875,10,9.99929
0.02075,10,9.99929
0.0208125,10,9.99928
0.020875,10,9.99928
0.0209375,10,9.99927
0.021,10,9.99927
0.0210625,10,9.99927
0.021125,10,9.99926
0.0211875,10,9.99926
0.02125,10,9.99925
0.0213125,10,9.99925
0.021375,10,9.99924
0.0214375,10,9.99924
0.0215,10,9.99924
0.0215625,10,9.99923
0.021625,10,9.99923
0.0216875,10,9.99922
0.02175,10,9.99922
0.0218125,10,9.99922
0.021875,10,9.99921
0.0219375,10,9.99921
0.022,10,9.9992
0.0220625,10,9.9992
0.022125,10,9.99919
0.0221875,10,9.99919
0.02225,10,9.99919
0.0223125,10,9.99918
0.022375,10,9.99918
0.0224375,10,9.99917
0.0225,10,9.99917
0.0225625,10,9.99917
0.022625,10,9.99916
0.0226875,10,9.99916
0.02275,10,9.99915
0.0228125,10,9.99915
0.022875,10,9.99914
0.0229375,10,9.99914
0.023,10,9.99914
0.0230625,10,9.99913
0.023125,10,9.99913
0.0231875,10,9.99912
0.02325,10,9.99912
0.0233125,10,9.99912
0.023375,10,9.99911
0.0234375,10,9.99911
0.0235,10,9.9991
0.0235625,10,9.9991
0.023625,10,9.99909
0.0236875,10,9.99909
0.02375,10,9.99909
0.0238125,10,9.99908
0.023875,10,9.99908
0.0239375,10,9.99907
0.024,10,9.99907
0.0240625,10,9.99907
0.024125,10,9.99906
0.0241875,10,9.99906
0.02425,10,9.99905
0.0243125,10,9.99905
0.024375,10,9.99904
0.0244375,10,9.99904
0.0245,10,9.99904
0.0245625,10,9.99903
0.024625,10,9.99903
0.0246875,10,9.99902
0.02475,10,9.99902
0.0248125,10,9.99902
0.024875,10,9.99901
0.0249375,10,9.99901
